dataset,model,seed,n_train,n_test,series_length,n_classes,total_time,peak_memory_mb,accuracy,f1_macro,f1_weighted,status,error_msg,sequence_length
UMD,aeon_hydra,42,36,144,150,3,0.2760548329970334,2.949120000000221,0.9861111111111112,0.9861103575088924,0.9861103575088924,ok,,
UWaveGestureLibraryAll,aeon_hydra,42,896,3582,945,8,14.452270792011404,-1113.3091840000002,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,
UWaveGestureLibraryX,aeon_hydra,42,896,3582,315,8,5.372529582993593,110.18239999999992,0.8565047459519821,0.852190030296629,0.8536132125367122,ok,,
UWaveGestureLibraryY,aeon_hydra,42,896,3582,315,8,5.3969566249870695,0.016384000000016385,0.7948073701842546,0.792571986998662,0.7924340652034377,ok,,
UWaveGestureLibraryZ,aeon_hydra,42,896,3582,315,8,5.358048207999673,0.049152000000049156,0.7964824120603015,0.7923501009738885,0.7913523793391359,ok,,
Wafer,aeon_hydra,42,1000,6164,152,2,11.249055624997709,162.16883200000007,1.0,1.0,1.0,ok,,
Wine,aeon_hydra,42,57,54,234,2,0.24032074998831376,2.342911999999842,0.8888888888888888,0.8888888888888888,0.8888888888888888,ok,,
WordSynonyms,aeon_hydra,42,267,638,270,25,2.6088499590114225,31.375360000000228,0.7445141065830722,0.6150125039719267,0.722018848122313,ok,,
Worms,aeon_hydra,42,181,77,900,5,0.8555293750250712,17.055743999999777,0.7402597402597403,0.720915833025422,0.729532764572793,ok,,
WormsTwoClass,aeon_hydra,42,181,77,900,2,0.8564330830122344,0.03276800000003277,0.7662337662337663,0.7629958960328318,0.766953292945085,ok,,
Yoga,aeon_hydra,42,300,3000,426,2,4.876666875003139,-0.06553600000006554,0.9326666666666666,0.9322754898963077,0.9326426470404167,ok,,
