dataset,model,seed,n_train,n_test,series_length,n_classes,total_time,peak_memory_mb,accuracy,f1_macro,f1_weighted,status,error_msg,sequence_length
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,14.695037708006566,-1097.416704,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,5800
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.7973721250018571,0.0,0.92,0.9193970503181029,0.9202955465587044,ok,,5800
SmoothSubspace,mps_hydra,42,150,150,15,3,0.029642790992511436,0.03276800000003277,0.96,0.9599966663332999,0.9599966663332999,ok,,6000
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.27689466701122,20.217855999999983,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,6000
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.03042887497576885,5.8327039999999215,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,6000
Chinatown,mps_hydra,42,20,343,24,2,0.012057500018272549,5.472256000000016,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,6000
Crop,mps_hydra,42,7200,16800,46,24,5.264258792012697,1677.3283840000001,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,6000
SyntheticControl,mps_hydra,42,300,300,60,6,0.1515452500025276,-515.5553279999999,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,6000
SwedishLeaf,mps_hydra,42,500,625,128,15,0.5488635000074282,-71.51616000000013,0.976,0.9761072240505483,0.9758371471811459,ok,,6000
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,2.150608416995965,54.06719999999996,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,6000
FaceFour,mps_hydra,42,24,88,350,4,0.24939008400542662,33.619968000000426,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,6000
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,2.319147583999438,45.10515200000009,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,6000
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,21.910795500007225,-685.244416,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,6000
PigCVP,mps_hydra,42,104,208,2000,52,3.7313920840097126,41.50067199999967,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,6000
PigArtPressure,mps_hydra,42,104,208,2000,52,3.6626819169905502,0.29491200000029494,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,6000
PigAirwayPressure,mps_hydra,42,104,208,2000,52,3.6529569999838714,0.3112959999998566,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,6000
HandOutlines,mps_hydra,42,1000,370,2709,2,24.982951708021574,135.11884800000007,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,6000
Rock,mps_hydra,42,20,50,2844,4,1.3343207500001881,9.273343999999724,0.92,0.9193970503181029,0.9202955465587044,ok,,6000
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.03241762501420453,0.16384000000016385,0.96,0.9599966663332999,0.9599966663332999,ok,,6000
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.7926655000192113,98.54975999999988,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,6000
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.2181894580135122,0.1638399999997091,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,6000
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.076361082989024,8.536064000000351,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,6000
Crop,cpu_optimised_hydra,42,7200,16800,46,24,12.983147999999346,1561.7720320000003,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,6000
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.3127857499930542,0.08192000000008193,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,6000
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.206547708978178,0.3768319999999221,0.976,0.9761072240505483,0.9758371471811459,ok,,6000
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,5.769081292004557,-14.368767999999818,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,6000
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.39345666699227877,2.81804800000009,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,6000
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,1.8327596670133062,1.1632639999997991,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,6000
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,14.294328916002996,-2088.583168,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,6000
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.269617042009486,30.670847999999978,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,6000
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.0551000839914195,0.0,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,6000
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.230016582994722,-0.06553599999983817,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,6000
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,14.480596209003124,148.37350399999968,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,6000
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.8102751669939607,0.049152000000049156,0.92,0.9193970503181029,0.9202955465587044,ok,,6000
SmoothSubspace,mps_hydra,42,150,150,15,3,0.03623387499828823,0.8683519999999589,0.96,0.9599966663332999,0.9599966663332999,ok,,6200
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.2818973329849541,39.22329600000012,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,6200
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.07121816699509509,9.682944000000134,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,6200
Chinatown,mps_hydra,42,20,343,24,2,0.06611191699630581,9.28972799999974,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,6200
Crop,mps_hydra,42,7200,16800,46,24,5.245195875002537,1339.621376,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,6200
SyntheticControl,mps_hydra,42,300,300,60,6,0.18966591701610014,-127.18899199999987,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,6200
SwedishLeaf,mps_hydra,42,500,625,128,15,0.5254767499864101,-118.88230399999975,0.976,0.9761072240505483,0.9758371471811459,ok,,6200
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,2.1404727080080193,-93.02835199999981,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,6200
FaceFour,mps_hydra,42,24,88,350,4,0.1719470419920981,2.9163519999997334,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,6200
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,2.2352310419955757,39.64928000000009,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,6200
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,21.838481375016272,-1033.617408,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,6200
PigCVP,mps_hydra,42,104,208,2000,52,3.651552833005553,16.28569600000037,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,6200
PigArtPressure,mps_hydra,42,104,208,2000,52,3.654500000004191,1.1304959999997664,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,6200
PigAirwayPressure,mps_hydra,42,104,208,2000,52,3.653089750005165,0.2785279999998238,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,6200
HandOutlines,mps_hydra,42,1000,370,2709,2,24.98390683301841,185.516032,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,6200
Rock,mps_hydra,42,20,50,2844,4,1.3452316669863649,1.916928000000098,0.92,0.9193970503181029,0.9202955465587044,ok,,6200
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.031554415996652097,0.3604480000003605,0.96,0.9599966663332999,0.9599966663332999,ok,,6200
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.8011386659927666,63.24224000000004,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,6200
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.2077949170197826,0.08192000000008193,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,6200
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.07396604199311696,5.668864000000212,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,6200
Crop,cpu_optimised_hydra,42,7200,16800,46,24,12.907966833008686,1270.464512,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,6200
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.30971766699803993,0.016383999999561638,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,6200
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.1763619169942103,10.4038400000004,0.976,0.9761072240505483,0.9758371471811459,ok,,6200
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,5.411118040996371,3.162111999999979,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,6200
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.3970409579924308,0.0,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,6200
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,1.8307642090076115,34.422783999999865,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,6200
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,14.226677500002552,-1173.9463680000003,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,6200
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.2702877080009785,23.85510400000021,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,6200
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.0513706670026295,0.0,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,6200
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.2318807909905445,-0.06553600000006554,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,6200
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,14.475369292020332,-1032.126464,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,6200
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.8092746250040364,0.0,0.92,0.9193970503181029,0.9202955465587044,ok,,6200
SmoothSubspace,mps_hydra,42,150,150,15,3,0.03233508300036192,0.03276800000003277,0.96,0.9599966663332999,0.9599966663332999,ok,,6400
MelbournePedestrian,mps_hydra,42,1138,2319,24,10,0.21181916701607406,3.620863999999983,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,6400
ItalyPowerDemand,mps_hydra,42,67,1029,24,2,0.045000041980529204,4.145152000000053,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,6400
Chinatown,mps_hydra,42,20,343,24,2,0.012054459017235786,4.243455999999924,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,6400
Crop,mps_hydra,42,7200,16800,46,24,5.202956499997526,1982.267392,0.7358928571428571,0.728759630270725,0.728759630270725,ok,,6400
SyntheticControl,mps_hydra,42,300,300,60,6,0.19189287500921637,-20.21785600000021,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,6400
SwedishLeaf,mps_hydra,42,500,625,128,15,0.5130779999890365,7.258111999999983,0.976,0.9761072240505483,0.9758371471811459,ok,,6400
InsectWingbeatSound,mps_hydra,42,220,1980,256,11,2.1476128329813946,-409.8293759999997,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,6400
FaceFour,mps_hydra,42,24,88,350,4,0.2461277499969583,32.145408000000316,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,6400
AllGestureWiimoteY,mps_hydra,42,300,700,500,10,2.230428832990583,31.096832000000177,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,6400
UWaveGestureLibraryAll,mps_hydra,42,896,3582,945,8,21.833237708022352,-1154.613248,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,6400
PigCVP,mps_hydra,42,104,208,2000,52,3.646814000006998,14.81113600000026,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,6400
PigArtPressure,mps_hydra,42,104,208,2000,52,3.656083000008948,0.2785279999998238,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,6400
PigAirwayPressure,mps_hydra,42,104,208,2000,52,3.6613711249956395,0.3112960000003113,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,6400
HandOutlines,mps_hydra,42,1000,370,2709,2,24.979114124987973,148.3898879999997,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,6400
Rock,mps_hydra,42,20,50,2844,4,1.331803791981656,0.09830400000009831,0.92,0.9193970503181029,0.9202955465587044,ok,,6400
SmoothSubspace,cpu_optimised_hydra,42,150,150,15,3,0.029948209004942328,2.195455999999922,0.96,0.9599966663332999,0.9599966663332999,ok,,6400
MelbournePedestrian,cpu_optimised_hydra,42,1138,2319,24,10,0.7861039999988861,59.52307199999996,0.9379042690815006,0.9350745396910408,0.9378198958893149,ok,,6400
ItalyPowerDemand,cpu_optimised_hydra,42,67,1029,24,2,0.21538295797654428,0.0,0.967930029154519,0.9679295445422993,0.967929908001464,ok,,6400
Chinatown,cpu_optimised_hydra,42,20,343,24,2,0.07338366698240861,8.470527999999831,0.9825072886297376,0.9784385214986171,0.9826711316014606,ok,,6400
Crop,cpu_optimised_hydra,42,7200,16800,46,24,12.977826958027435,2086.5515520000004,0.7358928571428571,0.728758985260488,0.7287589852604881,ok,,6400
SyntheticControl,cpu_optimised_hydra,42,300,300,60,6,0.3092497499892488,0.1802239999997255,0.9633333333333334,0.9631591128634865,0.9631591128634863,ok,,6400
SwedishLeaf,cpu_optimised_hydra,42,500,625,128,15,1.1645838749827817,16.416768000000047,0.976,0.9761072240505483,0.9758371471811459,ok,,6400
InsectWingbeatSound,cpu_optimised_hydra,42,220,1980,256,11,5.295511083997553,37.289984000000004,0.6540404040404041,0.6442568924846518,0.6442568924846518,ok,,6400
FaceFour,cpu_optimised_hydra,42,24,88,350,4,0.4057545000105165,0.0,0.8522727272727273,0.8665487628902263,0.8464171330024987,ok,,6400
AllGestureWiimoteY,cpu_optimised_hydra,42,300,700,500,10,1.834241792006651,-6.356991999999991,0.7114285714285714,0.7088331336306866,0.7088331336306865,ok,,6400
UWaveGestureLibraryAll,cpu_optimised_hydra,42,896,3582,945,8,14.251807624998037,-1396.932608,0.9706867671691792,0.9704431819125272,0.9706139608666576,ok,,6400
PigCVP,cpu_optimised_hydra,42,104,208,2000,52,2.2757557920122053,20.447231999999985,0.9663461538461539,0.9653998778998779,0.9653998778998779,ok,,6400
PigArtPressure,cpu_optimised_hydra,42,104,208,2000,52,2.069583333999617,-1272.561664,0.9855769230769231,0.9848595848595849,0.9848595848595849,ok,,6400
PigAirwayPressure,cpu_optimised_hydra,42,104,208,2000,52,2.2234964999952354,-0.06553600000006554,0.7740384615384616,0.7636544011544012,0.7636544011544012,ok,,6400
HandOutlines,cpu_optimised_hydra,42,1000,370,2709,2,14.451565875002416,194.88768000000005,0.9486486486486486,0.9431574691732363,0.9481234053944788,ok,,6400
Rock,cpu_optimised_hydra,42,20,50,2844,4,0.8060669999977108,0.0,0.92,0.9193970503181029,0.9202955465587044,ok,,6400
